Id,Predicted
340,0.979399738767881
341,0.021725679773197122
342,0.9995088935747795
343,0.9683229575684048
344,0.1497397717641332
345,0.9664994785642719
346,0.010707940874576032
347,0.9952166641167483
348,0.04594128625507455
349,0.06236026094985602
350,0.0019894404109297645
351,0.972751250501884
352,0.001732828986889092
353,0.08313710977111151
354,0.6689384886790191
355,0.08280886377238002
356,0.0010126174554919137
357,0.7278812363787845
358,0.943775262393938
359,0.6340290419897538
360,0.019217605768710656
361,0.01787094762396115
362,0.05010043994627875
363,0.12108714779753965
364,0.07186524002446676
365,0.999866145074333
366,0.9021620423877138
367,0.999869903743869
368,0.9999263274713354
369,0.9742381311576038
370,0.999833379315056
371,0.9990460360067765
372,0.6332498598732694
373,0.0009004526254767749
374,0.9998497193643332
375,0.16127909425782982
376,0.01728761122680671
377,0.10533642192702533
378,0.0009577389066007301
379,0.34097700669502756
380,0.999792268722294
381,0.7294903874676376
382,0.08286791202724686
383,0.21825304267396256
384,0.2979521744377008
385,0.24607506844340887
386,0.005573675028308512
387,0.0016993830397839804
388,0.9936340494727633
389,0.01041194564111695
390,0.10472588015207862
391,0.9741071645091846
392,0.009850281534739934
393,0.013251283776082003
394,0.9927406215351283
395,0.9756472617853159
396,0.2335738329469078
397,0.007730333170351913
398,0.9778161126788425
399,0.8028314139086956
400,0.005183078418535016
401,0.014150244375153416
402,0.04886056425834656
403,0.06697168951458553
404,0.9865529789910077
405,0.9637218420073839
406,0.127797102958115
407,0.11137770762732219
408,0.9999534499862126
409,0.049236664432162625
410,0.9999517524815446
411,0.03736462041231394
412,0.9714299426478651
413,0.13024079069662714
414,0.895153621426272
415,0.6846805763788815
416,0.9998015689334754
417,0.9791613970083666
418,0.9999148693032942
419,0.9926035102056026
420,0.5275931668806227
421,0.14911678711027254
422,0.9998635505037164
423,0.9998932150502279
424,0.009341139855223947
425,0.1196860852393716
426,0.058764001460128855
427,0.08561226104240566
428,0.941932329135632
429,0.8076426394944606
430,0.0870648659099496
431,0.07594214136110723
432,0.7530275874954401
433,0.9441825478867092
434,0.2185119253098527
435,0.9992799084694853
436,0.18553355902456248
437,0.007861202054016116
438,0.047252671209371114
439,0.0013219549035365396
440,0.04648691462884286
441,0.006343666294972039
442,0.004171593389352814
443,0.017981742753739788
444,0.00581448724726458
445,0.9987686883304976
446,0.0008691403000181882
447,0.7654103308966458
448,0.02006111708436966
449,0.9887709617135415
450,0.01843564097161998
451,0.020835086827574734
452,0.057243240118759614
453,0.07523630372836622
454,0.08115482566284901
455,0.9999598032263651
456,0.002262740501103497
457,0.04886234021399741
458,0.0011398283901388436
459,0.05076505033023968
460,0.041944400825137326
461,0.9997676199174965
462,0.9991054707126301
463,0.5091744635956307
464,0.44187943752514264
465,0.18263322295281906
466,0.026227681386714722
467,0.030249898324215117
468,0.686802870058192
469,0.9998050968338901
470,0.060386298996483595
471,0.04018368432239362
472,0.9982289202402496
473,0.10795138785300072
474,0.32935157478436217
475,0.02640993685514115
476,0.999869903743869
477,0.999902144326893
478,0.9967043075189508
479,0.03480747670980908
480,0.011578784662823784
481,0.9940264411705013
482,0.18574947675602563
483,0.10789236072138117
484,0.892620254277692
485,0.08817688830894505
486,0.07323781839134644
487,0.1509842601410492
488,0.9979499289337249
489,0.007887651396654014
490,0.47516574471683193
491,0.11944126040363612
492,0.2243470944673696
493,0.02839529797592769
494,0.999859759644786
495,0.14089049665545664
496,0.020814370470109346
497,0.11674456515560078
498,0.9995366454974431
499,0.9998951537558713
500,0.00250280010724743
501,0.9998518728885051
502,0.0015623385094571953
503,0.9999148693032942
504,0.7668931923635525
505,0.5148501948947134
506,0.9998726512596323
507,0.9689989848673196
508,0.9669047548808648
509,0.9627455565053045
510,0.9870566266462676
511,0.9997881705770546
512,0.4931365658661248
513,0.29225778375565054
514,0.9999233877447147
515,0.9870993794319467
516,0.9723675529543495
517,0.08805615669804734
518,0.9998303497322668
519,0.9999581057216971
520,0.07904778878861878
521,0.9926648453724072
522,0.14662276592614978
523,0.969732850385429
524,0.10565720943630125
525,0.9455337116239079
526,0.014530013405320967
527,0.9999170345045622
528,0.9995571944401982
529,0.9669345136476285
530,0.9806090449843115
531,0.999641630566759
532,0.9798854209031176
533,0.9888243947426687
534,0.9112815829938817
535,0.9995981161326002
536,0.9399010966806807
537,0.31114266155016007
538,0.9971091788400553
539,0.9991481728003582
540,0.05327192334006711
541,0.1592025282840609
542,0.9807067335615871
543,0.8851695825427288
544,0.006723008298163212
545,0.0011299104022571168
546,0.25100808618728027
547,0.04734018105062218
548,0.8667856527485002
549,0.001013023857482967
550,0.9995597094493064
551,0.04223803347297473
552,0.01891711921350351
553,0.23543439967936008
554,0.0014232294257287325
555,0.353344404335374
556,0.9995751323542421
557,0.14178355387454034
558,0.9869892303045661
559,0.03592990598124599
560,0.070580566069307
561,0.0011052486767464474
562,0.06500446676358092
563,0.9983335026878047
564,0.18022598524463337
565,0.04799482943606925
566,0.04555840132131464
567,0.9985391419960814
568,0.2572361113434034
569,0.8166417847342825
570,0.14570657517798463
571,0.007505341655540112
572,0.015127953444211615
573,0.9999517524815446
574,0.9991296301061138
575,0.16565931454086136
576,0.02448317981176339
577,0.1904201094885331
578,0.15784179211444838
579,0.4827653422789587
580,0.05411011776480084
581,0.5538525946002799
582,0.037538721157812344
583,0.11789263675933569
584,0.019382959403409374
585,0.9997958054647899
586,0.21227430243947015
587,0.0010487919893629727
588,0.07122390730097883
589,0.9969579000651617
590,0.0295763928258436
591,0.15818391058243278
592,0.14003670597072118
593,0.9997656231496795
594,0.13184733555302902
595,0.7167959769033497
596,0.878315633377476
597,0.9998518728885051
598,0.9999517524815446
599,0.9937426393436946
600,0.10284058240617912
601,0.13850304277388928
602,0.999939298033233
603,0.15006308293191517
604,0.9984632833251393
605,0.17725231237718497
606,0.1785745893517038
607,0.0012161485555642758
608,0.016544023259981177
609,0.9911631784020402
610,0.12284082423536193
611,0.058200922565819636
612,0.9570443952312654
613,0.24277781681421914
614,0.9998296599317367
615,0.99987404400769
616,0.4251779559802965
617,0.9996772998106687
618,0.16250493052292558
619,0.08093453429586603
620,0.9996312731783967
621,0.9997757345860617
622,0.12183090186079845
623,0.9867890197064473
624,0.02692848008063209
625,0.012052206138643043
626,0.011946377750251798
627,0.00817099844333306
628,0.08821909980168739
629,0.9999087211108456
630,0.29023902395822004
631,0.0024538710241210158
632,0.2810549667010864
633,0.9948773094980489
634,0.6604623871939986
635,0.21299866568796838
636,0.9535349638104793
637,0.979979980879147
638,0.17603356136013948
639,0.9998043065165794
640,0.9868859687987996
641,0.1465473862993006
642,0.17256853749843248
643,0.001825982341014641
644,0.9997720370540626
645,0.051021849009792175
646,0.02264635404515423
647,0.018364789554804254
648,0.210478653989393
649,0.04318083484145622
650,0.05400566711554286
651,0.01854260061384666
652,0.9459231594633174
653,0.05536941903419959
654,0.9773957483274843
655,0.9993777227457614
656,0.9736064425814942
657,0.9411323076575797
658,0.9822001727985594
659,0.13314352501453458
660,0.27788265590191835
661,0.9997480537519049
662,0.10995680664940277
663,0.49122469677160024
664,0.3012025808757115
665,0.08465377616648403
666,0.030329984722437843
667,0.9991802983480637
668,0.999780942552106
669,0.36423292448011396
670,0.4352607593729867
671,0.1408271787120068
672,0.015484305326055539
673,0.9997785307458819
674,0.9998785531320074
675,0.9998123141765966
676,0.9301603922090318
677,0.05365706424210757
678,0.9912903277566454
679,0.13951202849794508
680,0.9709947549348154
681,0.9997461316054904
682,0.9937206371631656
683,0.04392306849038481
684,0.9609088374028425
685,0.01757500388793697
686,0.007046947758247562
687,0.05366080561531349
688,0.15371211668270632
689,0.6074902085462627
690,0.014714934134041839
691,0.035232612663339935
692,0.09486520996895147
693,0.16322548330151343
694,0.46050080580610436
695,0.28074043616716754
696,0.025581839358580383
697,0.05541806975295978
698,0.9973168874654772
699,0.045345333422719646
700,0.01934848014506702
701,0.0570705592615786
702,0.9522615799314764
703,0.9856691151175031
704,0.526499336966816
705,0.3550345776181478
706,0.4212762073754168
707,0.09597352407774334
708,0.9934880379104493
709,0.12233034437076845
710,0.9977243224554553
711,0.08273418979036049
712,0.1797512169246048
713,0.9733812966163012
714,0.9880130961509792
715,0.9994359819044899
716,0.9948001712634214
717,0.9993526193560167
718,0.0010390430210024573
719,0.1838965674164937
720,0.2777989226479461
721,0.04689148147564059
722,0.05693727020465625
723,0.9873390080771578
724,0.001120017500360158
725,0.9994967799317392
726,0.05768291337023334
727,0.018070960271616202
728,0.009857597366525337
729,0.980641715471173
730,0.05235883656207567
731,0.0535141619042618
732,0.1832045316488307
733,0.2216884215457889
734,0.0053493547668335825
735,0.99969310667357
736,0.0007208738584723913
737,0.013642830675073277
738,0.6882000335855186
739,0.0808216191143271
740,0.9047986816191534
741,0.6623285453491963
742,0.016279337802226564
743,0.1915646560012757
744,0.005572324149553949
745,0.03991430859914023
746,0.9989594144626947
747,0.7588518417731214
748,0.9999081604175847
749,0.9993489846699022
750,0.9831462804303126
751,0.06660187103783671
752,0.9979397769610345
753,0.0016660118410953746
754,0.9988298917478494
755,0.1166678222548485
756,0.9337021782670056
757,0.03049890938145448
758,0.016436912814628647
759,0.20049941219592854
760,0.0012967522009899827
761,0.19832538323462912
762,0.14834924129498533
763,0.03525640506129799
764,0.027307271826404435
765,0.9991808819061448
766,0.9868901084385052
767,0.395090259762634
768,0.8454007598052589
769,0.17701548286462393
770,0.9084841385859012
771,0.09648693784969163
772,0.08222445318335923
773,0.3430585429858635
774,0.06983157072249437
775,0.04260012741696936
776,0.999869903743869
777,0.9997566068552142
778,0.20281770899249366
779,0.9996127575049114
780,0.9999029040365499
781,0.04803174519485327
782,0.9861372036276441
783,0.9442886142169553
784,0.14134978778670926
785,0.9992580395873522
786,0.13628289627987974
787,0.9998041594827997
788,0.07614087071021014
789,0.8061116166961202
790,0.9999249774033515
791,0.9999130803967189
792,0.014595382679786748
793,0.016123668243057783
794,0.08193997883169789
795,0.020135429972135098
796,0.19463316993551286
797,0.20869204539675004
798,0.04433633103518193
799,0.03168354263645144
800,0.957750494412739
801,0.01890876360786567
802,0.9996149541811513
803,0.12667523437655792
804,0.02423305917954321
805,0.03192403597352749
806,0.04967197715405467
807,0.009689732651800117
808,0.999269164302845
809,0.9996687661388981
810,0.9851589207544563
811,0.10070134850914046
812,0.9874023751649496
813,0.999327821936169
814,0.0011823033557704637
815,0.009018469053059086
816,0.019031749738778244
817,0.9979129156605065
818,0.02973651817873261
819,0.9995295956047089
820,0.06020143328847583
821,0.07013494264742506
822,0.033429609490632374
823,0.9994954841407369
824,0.06866483965493309
825,0.8527360728713821
826,0.004968720596658009
827,0.09722247444248447
828,0.02176084774929047
829,0.018510937249787647
830,0.15837261925593601
831,0.9625590869320159
832,0.012054114818661688
833,0.9898295082474854
834,0.042773774781523846
835,0.09290714246150394
836,0.7782825774239539
837,0.9982719265761524
838,0.08964724799807092
839,0.8949522746941683
840,0.06174544766892597
841,0.19958633415436255
842,0.9998052961045525
843,0.9999087445945669
844,0.04166568347715186
845,0.11347926578126483
846,0.9995658070731835
847,0.029834959481864657
848,0.9733300878772588
849,0.18004099008580668
850,0.4863095806142335
851,0.09478727605676918
852,0.057538906240783554
853,0.9864066601693641
854,0.005089030871030999
855,0.9300159180514639
856,0.20537665211992506
857,0.04943166162869662
858,0.12303627206828952
859,0.5620076842680727
860,0.8884843451450198
861,0.9999029040365499
862,0.9829976755880054
863,0.04088654363955269
864,0.2966253453239076
865,0.8850821042577001
866,0.9990258619971637
867,0.08507987036922669
868,0.9940587000537195
869,0.5399914845626792
870,0.9310784998570141
871,0.0015973469053980694
872,0.21642347336111356
873,0.9996357448262216
874,0.10450373230896692
875,0.13258988563418236
876,0.9990872676972243
877,0.04379056836122311
878,0.07655149646271477
879,0.9950693173601608
880,0.9994125408887145
881,0.9984947576128969
882,0.2567526153046563
883,0.9999029040365499
884,0.9999029040365499
885,0.9999212225434466
886,0.05198590979359739
887,0.9996657624169125
888,0.9998933271786544
889,0.04294267640892882
890,0.4686494030942317
891,0.9972899249397436
892,0.050382333528315455
893,0.22405029876428023
894,0.12494054657517584
895,0.04324733826628189
896,0.054509002015397226
897,0.2370414912040244
898,0.7946295173497533
899,0.010585780406398073
900,0.055991896039305065
901,0.9998166789408756
902,0.9999583292654972
903,0.005864142193068769
904,0.9342369042228761
905,0.9999029040365499
906,0.029457424944630738
907,0.9591221930263383
908,0.9343732839524117
909,0.22101638019571207
910,0.06265196332713519
911,0.19843350230428883
912,0.04213935422310499
913,0.08680905276057768
914,0.9941746993118344
915,0.002159941282993392
916,0.9993385051569367
917,0.3052084752953737
918,0.0070868411555610866
919,0.0021090016632295226
920,0.13552279177197776
921,0.28488527135077624
922,0.19265857344568477
923,0.014725360790655001
924,0.20902525083060902
925,0.996428733891801
926,0.05077971378758155
927,0.06044860887431934
928,0.1276307922895791
929,0.10123251371242505
930,0.07631129165843223
931,0.031939332201244626
932,0.06939147008144979
933,0.9853953534045118
934,0.4359312044300627
935,0.9190055640347191
936,0.44523053462244083
937,0.1453794974273608
938,0.9873933250160161
939,0.9901371772029707
940,0.03071146976288498
941,0.22332295045465222
942,0.0011310533363378486
943,0.3671791606384751
944,0.020198077509831616
945,0.8387989579567474
946,0.9997962708639149
947,0.9967464594534077
948,0.14643059336244713
949,0.058434825101389566
950,0.07485604625909476
951,0.005708675351267175
952,0.7243002053984027
953,0.904062620174547
954,0.8745079626347726
955,0.7961073267458586
956,0.22029425088118537
957,0.9091955521035707
958,0.9872524790672117
959,0.0481968285208479
960,0.045470534004846214
961,0.2987718161224146
962,0.9836977369389753
963,0.09142751192585276
964,0.06632230164467331
965,0.10501895029266552
966,0.37304244351563604
967,0.23185594670137796
968,0.08599512355970554
969,0.9655792617833866
970,0.9976739252201106
971,0.06561004703837303
972,0.3297206161847514
973,0.1585149107815517
974,0.9921625410160937
975,0.015824914680315397
976,0.0018639236333324483
977,0.0015087591223735181
978,0.98803116200382
979,0.989680076231132
980,0.016741636752607904
981,0.2636130306658385
982,0.11170832709991946
983,0.09137057234168539
984,0.9997634562233209
985,0.9993606670072226
986,0.9752471029713392
987,0.006400428760919019
988,0.989380563386429
989,0.1124935435302307
990,0.0020987109796634005
991,0.9999212225434466
992,0.06385213729643718
993,0.9981658454803337
994,0.048664998779566336
995,0.9733817125167107
996,0.06766591965040035
997,0.0014270394472652912
998,0.9848217300477451
999,0.9984803271776685
1000,0.9995916189161614
1001,0.07354008155941981
1002,0.9972526225030838
1003,0.9136084222916843
1004,0.9996552698836569
1005,0.24912177120815954
1006,0.9997493207026055
1007,0.035106325020413956
1008,0.16178438323173844
1009,0.9993231581178563
1010,0.10076676133964979
1011,0.09104445480889681
1012,0.9983359143001779
1013,0.1367369085983349
1014,0.06603780970313793
1015,0.2033746542655296
1016,0.20192293868791503
1017,0.19470627885593988
1018,0.006319037895744311
1019,0.9999087211108456
1020,0.9999288014321307
1021,0.10863387883602846
1022,0.10330027069338364
1023,0.9793750785619371
1024,0.9455237506956977
1025,0.9999598032263651
1026,0.9995612365162426
1027,0.999277522440918
1028,0.9993352406839036
1029,0.038288457938852626
1030,0.9992092716170888
1031,0.9632689866074995
1032,0.1342484539111516
1033,0.02309088014542315
1034,0.04023221095281464
1035,0.6543739439884719
1036,0.41442298847521514
1037,0.008243724437068252
1038,0.03065331926023895
1039,0.9492114505193762
1040,0.09111099509867898
1041,0.33557251431905455
1042,0.20594590936891655
1043,0.9990467936875045
1044,0.020085011922819387
1045,0.02070827938978081
1046,0.27692763850412094
1047,0.9290569301294969
1048,0.1578978759115518
1049,0.13683890579328012
1050,0.1719673148352171
1051,0.0917305409130162
1052,0.9894073316210356
1053,0.11063932017575344
1054,0.0022898937968658696
1055,0.10480076820554754
1056,0.05261202996608688
1057,0.0037208026136405247
1058,0.0057619620753748555
1059,0.2999075531849979
1060,0.0015691672841975355
1061,0.9364312322747024
1062,0.025478482900498586
1063,0.9998303497322668
1064,0.9998469811890568
1065,0.999902144326893
1066,0.011353197539710229
1067,0.9568073281452325
1068,0.1828495987312989
1069,0.9947796472128501
1070,0.0011077686953328012
1071,0.9959297976815819
1072,0.9999600267701654
1073,0.04122440428791572
1074,0.07240283048003054
1075,0.08467998724459709
1076,0.9998965507963975
1077,0.5669114134429714
1078,0.9933703814913047
1079,0.9998504300535519
1080,0.6816136962188917
1081,0.0440710026466291
1082,0.9656656688949529
1083,0.9136720352966756
1084,0.1127117328427884
1085,0.7958880547751052
1086,0.9244782524919566
1087,0.8331249454558735
1088,0.06956272539482497
1089,0.006922739601868559
1090,0.06694480571043177
1091,0.9995762739617914
1092,0.9690851620392981
1093,0.9999600423915399
1094,0.9657488003262128
1095,0.10205442717883301
1096,0.9965636306215326
1097,0.04333790598925884
1098,0.7820816152673276
1099,0.2948823350067251
1100,0.32339722461980336
1101,0.9990189124338209
1102,0.05802770373718553
1103,0.9709387244502642
1104,0.001810589151883141
1105,0.8711027744213109
1106,0.07894572927467056
1107,0.13716287567179428
1108,0.0012593700108522845
1109,0.048250808039150536
1110,0.9098041350184234
1111,0.9998635505037164
1112,0.23922245336567916
1113,0.9995202845917989
1114,0.7857536183854156
1115,0.10596500170464003
1116,0.03380930593386814
1117,0.004455123606153762
1118,0.06332981608755865
1119,0.012351185696712765
1120,0.1536518701506733
1121,0.10864801912446315
1122,0.08957017124332424
1123,0.05556748879192865
1124,0.045254367601821735
1125,0.0011482269861381868
1126,0.6328097203215624
1127,0.03884958649391589
1128,0.0010640360048950119
1129,0.9975927763805332
1130,0.12718039384302446
1131,0.9901274744479213
1132,0.0019262125435368766
1133,0.02654655294402553
1134,0.9342064369667926
1135,0.9996809581976756
1136,0.050628300476034005
1137,0.9999002779674746
1138,0.999632446061343
1139,0.9969382502343506
1140,0.9999626684606152
1141,0.9875271182406202
1142,0.6536740568691144
1143,0.021630970747049068
1144,0.06274332624310822
1145,0.04299427856110872
1146,0.007874411504899021
1147,0.015982203197474
1148,0.06745590498428874
1149,0.1798382109550741
1150,0.02198065266204097
1151,0.11963540749821455
1152,0.9999148693032942
1153,0.23774169963403347
1154,0.9998781156689277
1155,0.9996432867618938
1156,0.18731811860178535
1157,0.9999069756977877
1158,0.999879288551874
1159,0.03719996728932844
1160,0.9994433678873571
1161,0.9817730080756668
1162,0.9934847272756496
1163,0.48433224567767913
1164,0.2881395733088164
1165,0.17168192582397662
1166,0.9993464327509297
1167,0.1364493089451563
1168,0.9999229633583171
1169,0.20914684632505257
1170,0.10857301351362121
1171,0.7011894489930025
1172,0.160084277959068
1173,0.1116137424849877
1174,0.9998141396699348
1175,0.3789600703916619
1176,0.9999626684606152
1177,0.20037313133590698
1178,0.912689588266156
1179,0.9899575327208247
1180,0.9993679341677704
1181,0.441017439897973
1182,0.999792268722294
1183,0.7222786102266536
1184,0.406392346801489
1185,0.03894330918860506
1186,0.08097394910691667
1187,0.048160642598809894
1188,0.3911451827563013
1189,0.04373031708695135
1190,0.030078531007379873
1191,0.9999221995714207
1192,0.9996608283318564
1193,0.003696979245614326
1194,0.21594909500168238
1195,0.08121124188166146
1196,0.8020919414131324
1197,0.15845571633581343
1198,0.18423129266822894
1199,0.2743751577224703
1200,0.9829350923953138
1201,0.9322791462656173
1202,0.0015126585187964262
1203,0.0010740520378756508
1204,0.12482147153674901
1205,0.9996353934108632
1206,0.17149057331753195
1207,0.9997904943371023
1208,0.2008031428833603
1209,0.9931694283702412
1210,0.014622065167964313
1211,0.08938824406941233
1212,0.9976763586227186
1213,0.6957313099549965
1214,0.9948570560459725
1215,0.6134566880860902
1216,0.2545660988778705
1217,0.9993777339623139
1218,0.047751040505671936
1219,0.08312740820909893
1220,0.11977446817384128
1221,0.9998128152191934
1222,0.999906631207627
1223,0.0008683320093755474
1224,0.04229000220106298
1225,0.9994018081209924
1226,0.3902577811577028
1227,0.051391267906406225
1228,0.9285199752521811
1229,0.20038876372620076
1230,0.9909225812256862
1231,0.9955115973997486
1232,0.074800117254098
1233,0.9997203877031235
1234,0.9739016736132485
1235,0.029083948513140823
1236,0.9970696169927479
1237,0.673612341867202
1238,0.031107133374710445
1239,0.0015891131736358965
1240,0.8937317613919749
1241,0.11515711580007781
1242,0.9999249774033515
1243,0.20309030523161425
1244,0.25124673648068224
1245,0.06681517879962867
1246,0.9058877303786236
1247,0.1306643317336516
1248,0.9995127346868297
1249,0.9994513764344672
